"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0V820","2020-03-17 22:00:00","441.000","309.000","0.400","18.200","0.810","970.900","","0.000","-99.000","-99.000","-99.000","26.200","","15.000",""
"C0S810","2020-03-17 22:00:00","65.000","343.000","1.500","19.600","0.720","1014.900","","0.000","-99.000","-99.000","-99.000","24.300","","14.700",""
"C0R580","2020-03-17 22:00:00","10.000","15.000","1.600","22.700","0.700","1017.900","","0.000","-99.000","-99.000","-99.000","25.500","","16.800",""
"C0Z330","2020-03-17 22:00:00","488.000","162.000","0.500","16.900","0.740","966.500","","0.000","-99.000","-99.000","-99.000","22.500","","11.600",""
"C0E590","2020-03-17 22:00:00","40.000","93.000","1.200","17.500","0.830","1014.200","","0.000","-99.000","-99.000","-99.000","24.200","","15.300",""
"C0D540","2020-03-17 22:00:00","227.000","0.000","0.000","16.200","0.890","994.500","","0.000","-99.000","-99.000","-99.000","25.400","","15.200",""
"C0K420","2020-03-17 22:00:00","42.000","38.000","1.600","19.300","0.750","1014.000","","0.000","-99.000","-99.000","-99.000","26.100","","17.400",""
"C0Z180","2020-03-17 22:00:00","34.000","0.000","0.100","18.800","0.790","1015.800","","0.000","-99.000","-99.000","-99.000","23.800","","14.800",""
"C0AD10","2020-03-17 22:00:00","27.000","242.000","1.400","18.400","0.820","1016.600","","0.000","-99.000","-99.000","-99.000","24.100","","17.600",""
"C0M720","2020-03-17 22:00:00","225.000","348.000","0.300","18.300","0.820","993.000","","0.000","-99.000","-99.000","-99.000","25.300","","16.900",""
"C0V450","2020-03-17 22:00:00","51.000","24.000","1.200","21.900","0.660","1013.000","","0.000","-99.000","-99.000","-99.000","26.400","","15.900",""
"C0R280","2020-03-17 22:00:00","242.000","0.000","0.200","18.200","0.850","992.000","","0.000","-99.000","-99.000","-99.000","22.600","","15.600",""
"C0E610","2020-03-17 22:00:00","850.000","287.000","0.300","13.900","0.880","924.700","","0.000","-99.000","-99.000","-99.000","21.400","","12.800",""
"C0V610","2020-03-17 22:00:00","22.000","340.000","1.500","21.300","0.740","1016.400","","-99.000","-99.000","-99.000","-99.000","23.900","","17.000",""
"C0Z310","2020-03-17 22:00:00","59.000","7.000","1.600","19.000","0.800","1013.600","","0.000","-99.000","-99.000","-99.000","22.900","","16.300",""
"C0S700","2020-03-17 22:00:00","507.000","180.000","1.200","15.600","0.860","963.400","","0.000","-99.000","-99.000","-99.000","18.800","","11.700",""
"C0T9G0","2020-03-17 22:00:00","605.000","0.000","0.000","15.700","0.990","953.400","","0.000","-99.000","-99.000","-99.000","18.500","","13.100",""
"C0U520","2020-03-17 22:00:00","517.000","230.000","0.600","15.600","0.990","963.100","","0.000","-99.000","-99.000","-99.000","23.400","","11.500",""
"C0E750","2020-03-17 22:00:00","62.000","84.000","0.400","18.600","0.710","1012.400","","0.000","-99.000","-99.000","-99.000","24.000","","18.200",""
"C0G660","2020-03-17 22:00:00","27.000","35.000","1.500","20.200","0.690","1017.200","","0.000","-99.000","-99.000","-99.000","27.000","","16.900",""
"C0U720","2020-03-17 22:00:00","1260.000","154.000","1.000","12.100","1.000","891.100","","0.000","-99.000","-99.000","-99.000","17.100","","8.500",""
"C0R690","2020-03-17 22:00:00","248.000","355.000","0.700","18.800","0.810","990.600","","0.000","-99.000","-99.000","-99.000","23.700","","15.700",""
"C0X150","2020-03-17 22:00:00","18.000","2.000","1.300","20.800","0.780","1018.500","","0.000","-99.000","-99.000","-99.000","26.600","","18.200",""
"C0Z050","2020-03-17 22:00:00","830.000","0.000","0.000","14.300","0.830","928.700","","0.000","-99.000","-99.000","-99.000","18.100","","10.000",""
"C0I490","2020-03-17 22:00:00","1601.000","274.000","0.700","10.800","0.990","845.700","","0.000","-99.000","-99.000","-99.000","20.900","","8.700",""
"C0I090","2020-03-17 22:00:00","910.000","0.000","0.100","15.100","0.910","917.600","","0.000","-99.000","-99.000","-99.000","21.300","","13.000",""
"C0X240","2020-03-17 22:00:00","394.000","322.000","0.400","17.800","0.820","974.500","","0.000","-99.000","-99.000","-99.000","24.700","","13.800",""
"C0S990","2020-03-17 22:00:00","409.000","350.000","1.500","18.400","0.770","973.500","","0.000","-99.000","-99.000","-99.000","21.900","","15.400",""
"C0E850","2020-03-17 22:00:00","104.000","0.000","0.000","16.500","0.910","1007.600","","0.000","-99.000","-99.000","-99.000","22.900","","15.200",""
"C0T9B0","2020-03-17 22:00:00","558.000","285.000","1.500","15.700","0.810","957.300","","0.000","-99.000","-99.000","-99.000","19.400","","12.900",""
"C0G650","2020-03-17 22:00:00","34.000","0.000","0.100","20.200","0.790","1015.000","","0.000","-99.000","-99.000","-99.000","27.600","","17.500",""
"C0K580","2020-03-17 22:00:00","26.000","19.000","1.500","19.700","0.870","1017.300","","0.000","-99.000","-99.000","-99.000","27.000","","16.400",""
"C0X050","2020-03-17 22:00:00","25.000","352.000","2.300","19.900","0.860","1015.100","","0.000","-99.000","-99.000","-99.000","28.300","","15.500",""
"CM0100","2020-03-17 22:00:00","25.000","143.000","1.700","18.600","0.740","1016.600","","0.000","-99.000","-99.000","-99.000","23.000","","17.100",""
"C0AC70","2020-03-17 22:00:00","71.000","240.000","0.300","19.400","0.690","1011.400","","0.000","-99.000","-99.000","-99.000","26.400","","17.800",""
"CM0130","2020-03-17 22:00:00","11.000","349.000","4.100","21.600","0.670","1018.600","","0.000","-99.000","-99.000","-99.000","24.500","","19.400",""
"C0W110","2020-03-17 22:00:00","16.000","189.000","0.900","13.300","0.940","1018.400","","2.500","-99.000","-99.000","-99.000","17.200","","13.100",""
"C0R670","2020-03-17 22:00:00","26.000","43.000","2.300","22.300","0.620","1017.400","","0.000","-99.000","-99.000","-99.000","25.600","","19.000",""
"C0X120","2020-03-17 22:00:00","28.000","356.000","2.500","20.600","0.770","1016.900","","0.000","-99.000","-99.000","-99.000","26.900","","18.200",""
"C0R100","2020-03-17 22:00:00","1006.000","347.000","0.700","12.700","0.980","907.600","","0.000","-99.000","-99.000","-99.000","20.100","","10.600",""
"C0C700","2020-03-17 22:00:00","151.000","170.000","0.600","17.700","0.800","1002.700","","0.000","-99.000","-99.000","-99.000","23.800","","16.400",""
"C0W130","2020-03-17 22:00:00","18.000","34.000","3.100","20.700","0.660","1015.900","","0.000","-99.000","-99.000","-99.000","24.200","","19.900",""
"C0F9R0","2020-03-17 22:00:00","20.000","67.000","2.300","19.500","0.750","1017.900","","0.000","-99.000","-99.000","-99.000","24.700","","18.100",""
"C0V660","2020-03-17 22:00:00","25.000","27.000","1.400","22.000","0.680","1016.400","","0.000","-99.000","-99.000","-99.000","25.800","","17.700",""
"C0G780","2020-03-17 22:00:00","27.000","28.000","1.800","20.100","0.680","1015.800","","0.000","-99.000","-99.000","-99.000","25.500","","18.800",""
"C0C590","2020-03-17 22:00:00","72.000","306.000","0.400","17.200","0.870","1011.000","","0.000","-99.000","-99.000","-99.000","23.900","","16.500",""
"C0I520","2020-03-17 22:00:00","3860.000","194.000","9.600","0.400","0.890","643.100","","-99.000","16.900","188.000","","3.400","","-0.400",""
"C0M790","2020-03-17 22:00:00","15.000","30.000","1.700","19.800","0.740","1016.100","","0.000","-99.000","-99.000","-99.000","26.900","","17.700",""
"C0R130","2020-03-17 22:00:00","1040.000","269.000","0.300","13.900","0.970","901.600","","0.000","-99.000","-99.000","-99.000","24.200","","12.400",""
"C0AH30","2020-03-17 22:00:00","755.000","247.000","3.300","15.700","0.900","934.100","","0.000","-99.000","-99.000","-99.000","21.600","","13.100",""
"C0X170","2020-03-17 22:00:00","50.000","37.000","1.200","21.000","0.750","1012.700","","0.000","-99.000","-99.000","-99.000","27.000","","16.300",""
"C0K291","2020-03-17 22:00:00","8.000","19.000","2.400","20.000","0.760","1018.300","","0.000","-99.000","-99.000","-99.000","23.900","","17.900",""
"C0D480","2020-03-17 22:00:00","223.000","0.000","0.000","15.200","0.940","993.300","","0.000","-99.000","-99.000","-99.000","24.100","","14.600",""
"C0F0C0","2020-03-17 22:00:00","983.000","205.000","0.400","14.000","0.950","908.900","","0.000","-99.000","-99.000","-99.000","21.800","","12.500",""
"C0U860","2020-03-17 22:00:00","5.000","0.000","0.000","20.300","0.730","1018.700","","0.000","-99.000","-99.000","-99.000","24.600","","16.600",""
"C0UA50","2020-03-17 22:00:00","808.000","132.000","0.800","14.400","0.900","928.000","","0.000","-99.000","-99.000","-99.000","18.100","","11.400",""
"C0X320","2020-03-17 22:00:00","30.000","18.000","1.900","20.300","0.780","1014.800","","0.000","-99.000","-99.000","-99.000","28.100","","14.700",""
"C0T960","2020-03-17 22:00:00","120.000","0.000","0.000","16.200","0.990","1006.600","","0.000","-99.000","-99.000","-99.000","22.800","","12.300",""
"C0SA80","2020-03-17 22:00:00","136.000","266.000","0.300","18.500","0.860","1004.500","","0.000","-99.000","-99.000","-99.000","23.200","","13.700",""
"C0E780","2020-03-17 22:00:00","160.000","0.000","0.000","17.700","0.750","1001.200","","0.000","-99.000","-99.000","-99.000","26.500","","17.000",""
"C0F9Q0","2020-03-17 22:00:00","149.000","0.000","0.000","18.100","0.750","1001.400","","0.000","-99.000","-99.000","-99.000","24.600","","17.300",""
"C0K450","2020-03-17 22:00:00","35.000","16.000","3.600","19.600","0.720","1014.200","","0.000","-99.000","-99.000","-99.000","26.800","","17.500",""
"C0E820","2020-03-17 22:00:00","220.000","0.000","0.000","16.100","0.880","994.800","","0.000","-99.000","-99.000","-99.000","24.100","","15.100",""
"C0A530","2020-03-17 22:00:00","300.000","348.000","0.700","15.800","0.990","984.900","","0.000","-99.000","-99.000","-99.000","25.800","","13.800",""
"C0M520","2020-03-17 22:00:00","15.000","21.000","3.000","19.600","0.740","1016.800","","0.000","-99.000","-99.000","-99.000","25.100","","16.200",""
"C0K240","2020-03-17 22:00:00","1132.000","121.000","1.200","13.500","0.990","896.100","","0.000","-99.000","-99.000","-99.000","21.200","","11.000",""
"C0V210","2020-03-17 22:00:00","734.000","0.000","0.100","15.800","0.830","937.800","","0.000","-99.000","-99.000","-99.000","24.500","","15.500",""
"C0Z320","2020-03-17 22:00:00","646.000","269.000","0.500","14.500","0.940","947.100","","0.000","-99.000","-99.000","-99.000","21.800","","8.700",""
"C0R600","2020-03-17 22:00:00","766.000","142.000","0.800","17.100","0.850","932.500","","0.000","-99.000","-99.000","-99.000","21.900","","15.300",""
"C0C650","2020-03-17 22:00:00","208.000","219.000","0.400","16.800","0.740","995.500","","0.000","-99.000","-99.000","-99.000","23.100","","15.000",""
"C0F9I0","2020-03-17 22:00:00","194.000","35.000","1.400","17.900","0.760","996.200","","0.000","-99.000","-99.000","-99.000","24.900","","17.400",""
"C0T820","2020-03-17 22:00:00","550.000","0.000","0.000","14.800","0.870","961.300","","0.000","-99.000","-99.000","-99.000","22.700","","10.500",""
"C0S890","2020-03-17 22:00:00","238.000","0.000","0.000","18.200","0.880","995.900","","0.000","-99.000","-99.000","-99.000","22.200","","11.500",""
"C0G840","2020-03-17 22:00:00","32.000","15.000","1.000","19.100","0.770","1014.800","","0.000","-99.000","-99.000","-99.000","27.100","","17.400",""
"C0V710","2020-03-17 22:00:00","34.000","347.000","2.100","22.600","0.710","1014.800","","0.000","-99.000","-99.000","-99.000","25.300","","19.600",""
"C0X140","2020-03-17 22:00:00","17.000","335.000","0.300","21.200","0.710","1016.900","","0.000","-99.000","-99.000","-99.000","27.200","","17.600",""
"C0C680","2020-03-17 22:00:00","228.000","0.000","0.000","16.600","0.810","991.800","","0.000","-99.000","-99.000","-99.000","24.000","","15.900",""
"C0D360","2020-03-17 22:00:00","523.000","0.000","0.000","14.900","0.920","958.700","","0.000","-99.000","-99.000","-99.000","22.500","","13.300",""
"C0K390","2020-03-17 22:00:00","31.000","36.000","2.800","19.600","0.750","1015.500","","0.000","-99.000","-99.000","-99.000","25.800","","17.600",""
"C0I540","2020-03-17 22:00:00","3344.000","-99.000","-99.000","3.300","1.000","684.800","","-99.000","-99.000","-99.000","-99.000","6.300","","0.800",""
"C0G890","2020-03-17 22:00:00","24.000","37.000","2.900","19.800","0.740","1016.300","","0.000","-99.000","-99.000","-99.000","23.900","","18.800",""
"C0G720","2020-03-17 22:00:00","50.000","19.000","1.700","19.400","0.730","1012.900","","0.000","-99.000","-99.000","-99.000","25.800","","17.400",""
"C0UA40","2020-03-17 22:00:00","1121.000","198.000","1.800","11.900","0.990","893.700","","0.000","-99.000","-99.000","-99.000","18.400","","8.900",""
"C0V400","2020-03-17 22:00:00","56.000","9.000","2.000","21.700","0.760","1012.000","","0.000","-99.000","-99.000","-99.000","25.600","","16.700",""
"C0X130","2020-03-17 22:00:00","27.000","21.000","1.200","21.500","0.730","1015.300","","0.000","-99.000","-99.000","-99.000","27.800","","17.600",""
"C0A520","2020-03-17 22:00:00","48.000","221.000","0.400","18.700","0.800","1014.700","","0.000","-99.000","-99.000","-99.000","26.000","","16.500",""
"C0U870","2020-03-17 22:00:00","474.000","0.000","0.000","17.100","0.730","966.100","","0.000","-99.000","-99.000","-99.000","22.500","","13.900",""
"C0S690","2020-03-17 22:00:00","522.000","306.000","0.600","17.300","0.800","960.600","","0.000","-99.000","-99.000","-99.000","21.500","","13.900",""
"C0R150","2020-03-17 22:00:00","105.000","0.000","0.100","21.400","0.710","1005.900","","0.000","-99.000","-99.000","-99.000","28.800","","17.800",""
"C0K560","2020-03-17 22:00:00","117.000","33.000","0.300","19.800","0.770","1006.300","","0.000","-99.000","-99.000","-99.000","27.400","","15.900",""
"C0X100","2020-03-17 22:00:00","10.000","347.000","2.200","21.600","0.620","1016.000","","0.000","-99.000","-99.000","-99.000","25.500","","20.100",""
"C0K460","2020-03-17 22:00:00","60.000","25.000","2.500","19.700","0.770","1011.200","","0.000","-99.000","-99.000","-99.000","26.200","","17.600",""
"C0M740","2020-03-17 22:00:00","15.000","27.000","0.800","19.900","0.750","1016.500","","0.000","-99.000","-99.000","-99.000","25.700","","17.500",""
"C0SA10","2020-03-17 22:00:00","411.000","321.000","0.900","18.000","0.720","973.400","","0.000","-99.000","-99.000","-99.000","20.300","","13.800",""
"C0C660","2020-03-17 22:00:00","176.000","180.000","1.200","17.400","0.780","999.500","","0.000","-99.000","-99.000","-99.000","23.500","","16.600",""
"C0R620","2020-03-17 22:00:00","34.000","8.000","1.900","21.700","0.730","1016.500","","0.000","-99.000","-99.000","-99.000","24.100","","19.700",""
"C0R700","2020-03-17 22:00:00","19.000","70.000","3.000","22.100","0.620","1017.600","","0.000","-99.000","-99.000","-99.000","25.900","","19.900",""
"C0F0B0","2020-03-17 22:00:00","311.000","40.000","0.600","17.400","0.870","983.600","","0.000","-99.000","-99.000","-99.000","24.200","","15.200",""
"C0O970","2020-03-17 22:00:00","71.000","0.000","0.200","19.300","0.820","1010.800","","0.000","-99.000","-99.000","-99.000","28.800","","14.500",""
"C0F9P0","2020-03-17 22:00:00","26.000","61.000","2.200","19.300","0.740","1016.800","","0.000","-99.000","-99.000","-99.000","24.400","","19.000",""
"C0R560","2020-03-17 22:00:00","22.000","346.000","1.400","22.300","0.680","1017.100","","0.000","-99.000","-99.000","-99.000","25.900","","17.300",""
"C0X220","2020-03-17 22:00:00","26.000","356.000","2.000","20.200","0.690","1016.000","","0.000","-99.000","-99.000","-99.000","24.600","","17.800",""
"C0M680","2020-03-17 22:00:00","37.000","1.000","1.100","20.100","0.760","1016.300","","0.000","-99.000","-99.000","-99.000","26.700","","17.400",""
"C0S710","2020-03-17 22:00:00","382.000","303.000","0.800","18.000","0.740","977.500","","0.000","-99.000","-99.000","-99.000","21.300","","13.000",""
"C0F9T0","2020-03-17 22:00:00","111.000","360.000","1.100","19.000","0.670","1005.700","","0.000","-99.000","-99.000","-99.000","26.200","","18.200",""
"C0F9N0","2020-03-17 22:00:00","75.000","11.000","0.900","20.900","0.690","1010.200","","0.000","-99.000","-99.000","-99.000","27.200","","18.700",""
"C0G740","2020-03-17 22:00:00","24.000","17.000","1.500","20.000","0.650","1016.500","","0.000","-99.000","-99.000","-99.000","25.000","","17.600",""
"C0UA70","2020-03-17 22:00:00","547.000","0.000","0.000","15.800","0.960","957.500","","0.000","-99.000","-99.000","-99.000","21.300","","13.400",""
"C0AC60","2020-03-17 22:00:00","55.000","211.000","1.000","17.900","0.740","1013.800","","0.000","-99.000","-99.000","-99.000","25.500","","16.000",""
"C0X060","2020-03-17 22:00:00","19.000","360.000","1.300","19.300","0.800","1018.600","","0.000","-99.000","-99.000","-99.000","27.500","","14.500",""
"C0E550","2020-03-17 22:00:00","84.000","0.000","0.100","16.900","0.870","1011.100","","0.000","-99.000","-99.000","-99.000","23.000","","15.400",""
"C0AI20","2020-03-17 22:00:00","25.000","210.000","1.800","17.200","0.890","1017.400","","0.000","-99.000","-99.000","-99.000","24.400","","16.500",""
"C0G760","2020-03-17 22:00:00","53.000","25.000","0.600","19.200","0.990","1015.400","","0.000","-99.000","-99.000","-99.000","26.700","","17.400",""
"CM0120","2020-03-17 22:00:00","4.000","37.000","4.300","20.700","0.580","1018.600","","0.000","-99.000","-99.000","-99.000","24.100","","18.300",""
"C0Z290","2020-03-17 22:00:00","946.000","0.000","0.000","13.600","0.840","914.700","","0.000","-99.000","-99.000","-99.000","16.800","","9.600",""
